source_type,thread_id,comment_id,createdAt_iso,url,engagement,tags_triggered,text_snippet
thread,thread_1347620602675835,,2023-11-01T22:11:09Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1347620602675835/,111,,"We just reached 14,000 members in the group! Thank you all for helping make this community strong."
thread,thread_1287205595384003,,2023-07-25T01:39:32Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1287205595384003/,111,,"Practice owners - Do you compensate your therapists for admin time (documentation, calling physicians/patients etc.) If so, are you paying hourly wage?"
thread,thread_1193807954723768,,2023-03-02T00:02:41Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1193807954723768/,111,,"David Bayliff hosts Special Guest, GREG TODD! Greg will discuss creating INVINCIBLE INCOME STREAMS. We promise you that if you have never been exposed to Greg Todd, he is going to bring hype, and blow your mind! I'm going live using StreamYard! Before leaving a comment, please grant StreamYard pe..."
thread,thread_1183804289057468,,2023-02-16T12:50:43Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1183804289057468/,111,,Hi I know this has been asked before but I’m looking for the cheapest most simple and basic emr that you all would recommend. Looking to save time and cost. We don’t need to incorporate billing and no webPT . Thanks!
thread,thread_1139800250124539,,2022-12-21T02:58:32Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1139800250124539/,111,,"You got into this profession for a reason. It wasn't easy to get through school. It wasn't easy to make the sacrifices that you made but you still did it for a reason. Then you got jaded. A bad boss, frustrating work experience, etc put you in a position that you felt burnt out. Now you're search..."
thread,thread_971244030313496,,2022-05-20T15:48:11Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/971244030313496/,111,,For those who moved into mobile outpatient… what are the top 3-4 items you use now that you initially didn’t expect to when you first started… and what are the few that you did purchase that you get a lot less use of than you thought?
thread,thread_1902693640501859,,2025-11-19T22:31:19Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1902693640501859/,100,review,"What are people using for HIPAA compliant phone/texting systems? We currently are using Google voice, but definitely are growing out of it and need a more comprehensive and better system. I did a demo with a company called Quo (formerly called open phone) and I was really impressed with them. Lov..."
thread,thread_1866493624121861,,2025-10-10T17:53:06Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1866493624121861/,110,,Hi Uncaged crew! Just wanted to share a win! I just opened a Racewood simulator for horseback riders down here in Wellington FL. Would love to connect with anyone who has clients that winter down here or who work with riders! Www.precisionstrides.com
thread,thread_1692694371501788,,2025-03-18T17:42:26Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1692694371501788/,100,script,I just want to get this off my chest about Medbridge. Since HEP2GO died I've been looking for a better HEP software. I want to use Medbridge's HEP suite with all the bells and whistles that comes along with it because it seems to have all the features I want. BUT as a solo practice that only need...
thread,thread_1487358432035384,,2024-06-09T08:41:54Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1487358432035384/,100,review,How are private practice owners actually using AI?
thread,thread_1320338668737362,,2023-09-22T13:00:05Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1320338668737362/,110,,"**EXCITING NEW WORKSHOP!** Thinking of starting your own practice? Perhaps you have just started? We are hosting a FREE workshop on moving ***Beyond Financial Success.*** If one reason why you are making the jump is to escape burnout, then this workshop is for YOU. It will show you how to break t..."
thread,thread_1257860241651872,,2023-06-08T21:16:53Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1257860241651872/,110,,our clinic has it's 18th birthdaay today!! 06/08/2005
thread,thread_1010627553041810,,2022-07-15T13:15:39Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1010627553041810/,110,,So yesterday was my last day at my full time hospital position! I am devoting myself to my mobile outpatient practice and filling in the gaps for now with PRN work! Feels amazing!!! I saw my first patient in April and almost 3 months to the day I have a wait list and a healthy PRN load! Dreams do...
thread,thread_1742243896546835,,2025-05-16T13:05:36Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1742243896546835/,109,,"OK, are you brainiacs out there? Figure this one out Wednesday afternoon slipped on let’s just say a banana peel not sure what it was. I did not fall. I did not have any impact. I caught myself and my final position of my leg when I caught myself was foot flat, knee to about 50 degrees , flexion ..."
thread,thread_1698380500933175,,2025-03-25T13:11:24Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1698380500933175/,109,,Incoming gushy post.. 😅 So I'm about to celebrate my 2nd year as an independent and UNCAGED CLINICIAN and I can't help but feel a huge sense of gratitude. ❤️ I took a completely different approach to freedom and decided to serve blue collar workers in the industrial field. I have been in this fie...
thread,thread_1406378090133419,,2024-02-04T19:42:36Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1406378090133419/,99,discount,Who is doing a membership plan with clients and what are you doing?
thread,thread_1281364225968140,,2023-07-15T00:57:01Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1281364225968140/,99,referral,Just wanted to share a win today and some encouragement! I got my first referral today from someone I don’t know! 🥰 It goes to show how planting all of the seeds really works and it’s just a matter of time before they grow (I’m about 9 months in!) Trust the process and keep growing & going 💚 happ...
thread,thread_1252030648901498,,2023-05-30T21:01:08Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1252030648901498/,99,landing page,"Hey! Based on some convos I've had with people in this group, I put together a beginner's guide on putting together an email list Considering the return on investment of an email list is an upwards of 4400%, I think its a great thing to get started on!"
thread,thread_1195267321244498,,2023-03-04T01:55:51Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1195267321244498/,109,,"So after almost 30 years in a hospital based clinic, I’m going out on my own! Hybrid office/mobile cash based pelvic/vestibular/ortho. I have 2 requests from you very supportive and experienced people (only 2 for now- so many more to come I’m sure!) First, please tell me I can do this. I’m terrif..."
thread,thread_1481835949254299,,2024-05-31T18:53:07Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1481835949254299/,108,,"**IT'S MY BIRTHDAY!!** 🎉🥳🤠 ***And I want to give YOU a FREE GIFT!*** 🎁 TODAY ONLY... If you are thinking about starting your own practice, or if you've just started, I (along with the *UNCAGED CLINICIAN* team) want to give you FREE ACCESS to a new program we've created. This *PROOF OF CONCEPT* Co..."
thread,thread_1355247135246515,,2023-11-14T19:39:46Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1355247135246515/,98,cta,"Hey everybody! Are you living in the Raleigh, NC area or willing to relocate? Our company, P4S Golf, is currently hiring a Physical Therapist for our cash-based Golf Performance and Rehab clinic in the Research Triangle of NC. P4S Golf is on a mission to redefine the world of golf performance by ..."
thread,thread_1262924194478810,,2023-06-16T03:55:12Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1262924194478810/,108,,"Is it kosher to be contracted with Medicare part B, but choose to not contract with all the Medicare HMO Advantage plans and just charge cash for those patients? I'm ok with straight up Medicare, but all the Advantage plans are giving me reflux. Thanks!"
thread,thread_1185533495551214,,2023-02-18T18:06:35Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1185533495551214/,98,offer,Medicare/Cash Based Question! **I tried searching through previous questions and haven't quite figured out my answer.** I have a side cash-based only mobile PT clinic (my main business is animal PT). I'm mainly only doing this side human PT gig so I can keep using my dry needling skills and help ...
thread,thread_1219934622111101,,2023-04-11T13:29:51Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1219934622111101/,107,,Looking to get a new logo and “brand name” made… the graphic designer I have used before that made an awesome logo for $100 is now proposing a $1500 fee for her “Brand Propsal.” Yikes!! What have you all paid for a business name/logo?
thread,thread_1121980085239889,,2022-12-01T17:11:41Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1121980085239889/,107,,I’m seriously considering leaving the hospital setting and starting my own practice by myself. I’m hesitant to do it because of all the energy and time starting a new company takes with small kids at home. I feel I don’t have much more time or energy to give to something else but I want a change ...
thread,thread_1759955611442330,,2025-06-08T01:17:03Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1759955611442330/,96,outcome,"How are all of you cash based PTs handling the demand of Shockwave therapy? I treat mostly tennis players and feel like many of them are wanting me to have this device to my practice. However I am a woman show, they are pretty expensive, and I already get great outcome with my other techniques su..."
thread,thread_1617319249039301,,2024-12-08T15:19:14Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1617319249039301/,106,,This question comes up often here. Our health insurance is going up again this year and we pay for everything anyway bc of a high deductible. Who has switched to Healthshare and can share their experience positive and negative. I am about to make the jump but want to hear from some people who hav...
thread,thread_1443762189728342,,2024-04-03T22:35:00Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1443762189728342/,106,,"Do one thing differently!!! For my mobile patients…. Anyone that’s a senior, disabled or a veteran I run their property tax exemptions if they own their home. This person missed two exemptions for the past five years. Their property taxes are lowered now by $700 a year and they got this refund. ￼..."
thread,thread_1287484742022755,,2023-07-25T14:28:25Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1287484742022755/,96,result,We just created a really great quiz to assess your readiness for success 💯 Want it?
thread,thread_1201941860577044,,2023-03-13T20:59:37Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1201941860577044/,106,,ISO: Best brain trauma rehab center in the north east US. (20 year old survived snowmobiling accident) currently in medically induced coma in Montreal but family on LI.
thread,thread_1134855940618970,,2022-12-15T23:09:53Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1134855940618970/,96,outcome,I just want to say … RTM is NOT that hard! I even have a 92 year doing it and “lovin’ it” (I’m not billing for it yet but I have 7 people on it in the past week) It IS extra work on your end .. but patients love it
thread,thread_1083893922381839,,2022-10-17T11:48:07Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1083893922381839/,96,cta,I may have been the silent spectator here. However this group has provided me with lots of info and guidance in starting my own mobile cash PT. Thank you to the wonderful admins and generous contributors in the group. I will continue to seek guidance from here and continue to provide help to my f...
thread,thread_1690636748374217,,2025-03-16T04:07:21Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1690636748374217/,95,outcome,Ortho PT’s: any advice on retraining VMO after months of atrophy and MPFL 5 weeks ago? I have provided an NMES unit for daily use/HEP per protocol but minimal progress.
thread,thread_1112723769498854,,2022-11-19T23:28:28Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1112723769498854/,105,,"Welcome to stupidity in healthcare. 147 claims (I have yet to be paid THIS YEAR) from the state telling me I forgot GP on each claim. Well that’s healthcare dollars well spent. 441 pieces of paper, ink, 147 envelopes and postage. All could have been resolved with one phone call."
thread,thread_1816643042440253,,2025-08-15T11:23:55Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1816643042440253/,84,cta|offer,"AI Receptionist. So I had an interesting demo this week. Background: I got a part time receptionist who is horrible answering calls/talking to people etc. afraid of what else is out there with my limited income, I started looking for VAs. Came into a facebook ad for virtual AI receptionist and fi..."
thread,thread_1713847622719796,,2025-04-10T18:30:39Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1713847622719796/,94,referral,"Dear group, looking for a little advice here. I've been in private practice PT for over 20 years in my area. Our local hospital is purchasing many of the independent PCP offices and establishing satellite clinics all throughout our surrounding area. I was speaking with one of their physician's re..."
thread,thread_1705217130249512,,2025-04-02T04:27:20Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1705217130249512/,104,,"Hello, everyone! Looking for help! DPT and first time mom here! I’m in the middle of my maternity leave and the idea of having to go back to work and leave my baby girl is daunting! I’ve always toyed with the idea of starting a mobile cash-based practice but chicken out everytime! I took a Herman..."
thread,thread_1335067047264524,,2023-10-12T23:06:42Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1335067047264524/,104,,Any ideas for “parallel bars” for mobile PT
thread,thread_992965928141306,,2022-06-20T15:45:02Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/992965928141306/,94,referral,"OK. I come here as a scared and nervous dog with my tail between my legs. I know I keep getting told to build relations to get my side hustle, cash practice moving. But HOW?!? I have been a ""loner"" my whole life and am so incredibly introverted. Like to the point a cabin in the woods is my dream...."
thread,thread_1809331586504732,,2025-08-07T00:18:31Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1809331586504732/,93,offer,Explain to me like I’m a PT toddler…in a Cash Based Wellness setting can Medicare patients cash pay? How do I document to reflect Wellness only?
thread,thread_1597781917659701,,2024-11-11T14:09:44Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1597781917659701/,73,referral|review|google review,"Is it possible to sell your hybrid practice if you are the only clinician, a 3 year old clinic with 100+ google reivews a good profit margin and revenue of 15-18k a month in a growing city and building is in s good location"
thread,thread_1406847916753103,,2024-02-05T14:10:56Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1406847916753103/,103,,"For anyone out there who started with mobile PT and then switched to a gym/clinic model, would you be willing to chat with me privately? I am looking into doing this but I am nervous and would love to hear other people's stories!"
thread,thread_1294716371299592,,2023-08-06T22:46:12Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1294716371299592/,103,,"Back to school means teachers and PTOs looking for lots of supplies and other stuff. I spent about $40 and a movie worth of time putting labels on 400 bags that I donated to my kids school for their Fall Fest. They then tagged me in a thank you post that every family in the school sees. Quick, ea..."
thread,thread_1804909990280225,,2025-08-01T18:46:36Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1804909990280225/,102,,Attending a family funeral today. Kick It Up a Notch will resume next week
thread,thread_1754006998703858,,2025-05-31T12:35:42Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1754006998703858/,102,,HAPPY BIRTHDAY David Bayliff!!!
thread,thread_1735244210580137,,2025-05-06T20:46:09Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1735244210580137/,82,offer|free consult,"Hello felllow Uncaged! This post is a follow-up to a post that I made last week about offering paid wellness visits that are NOT considered PT. I met with my lawyer today, and she told me the following facts that I thought you all might find useful: 1) While it is possible (of course) to charge f..."
thread,thread_1556351391802754,,2024-09-19T03:46:50Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1556351391802754/,92,cta,"Hey y’all. This is a question for everyone who has started their own mobile practice. What was the main reason you started it? Looking back at that reason specifically, has it lived up to your expectations? Also, looking at it now, what are YOUR biggest pros and cons of starting your own mobile p..."
thread,thread_1405652850205943,,2024-02-03T18:13:53Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1405652850205943/,102,,Good times! When Captain David Bayliff was a heartthrob sensation in Asia! 😁😁😁
thread,thread_1115061602598404,,2022-11-23T02:36:46Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1115061602598404/,102,,"Home health/Mobile Neuro PTs, what are your must have equipments (besides from typical weights, TB, ankle weight etc) and something that surprisingly innovative and useful. I’m starting a mobile business and comprising a list of equipment"
thread,thread_1582205742550652,,2024-10-21T21:00:34Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1582205742550652/,72,script|referral|offer,"There is a chiropractor in town that advertises on his webpage that they offer “physiotherapy” in the office. Under the description of “physiotherapy”, it lists out only modalities (ESTIM, cryotherapy, moist heat, etc). Under the chiropractic description they state they offer a blueprint of exerc..."
thread,thread_1060636134707618,,2022-09-21T17:31:31Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1060636134707618/,72,cta|word of mouth|offer,"Win and Lesson! I started with the idea of having a mobile physical therapy practice, just me, resigned to the idea that I will likely have to rely on Medicare payment as my source of income, because people in my area won't want to pay cash for my services. This would limit my earning potential a..."
thread,thread_1158442771593620,,2023-01-13T23:30:23Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1158442771593620/,101,,POSSIBLE Tax Write-Offs… But always check with your tax advisor!
thread,thread_1466458544125373,,2024-05-08T21:57:15Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1466458544125373/,91,offer,"I’m hiring! I’m the owner and founder of The Healing Spot Physical Therapy, a 100% cash-based physical therapy practice in Colorado Springs, CO specializing in women's health PT during pregnancy and postpartum. I am currently seeking an experienced therapist to join my team at approximately 10 ho..."
thread,thread_1550290205742206,,2024-09-10T22:05:33Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1550290205742206/,100,,Future PT or OT for sure! Maybe I can hire him at a good rate. I especially love his hand placements and I’m sure the patients will too! 🤣 https://www.facebook.com/share/r/23j88Vxeb4nHUXKS/?mibextid=oGgwdE
thread,thread_1472314263539801,,2024-05-17T13:33:02Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1472314263539801/,100,,I thought people here would like this one.
thread,thread_1464475524323675,,2024-05-05T21:34:20Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1464475524323675/,100,,Best quality tape for kinesiotaping? I’ve gotten 2 that I don’t love
thread,thread_1458324314938796,,2024-04-26T14:31:51Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1458324314938796/,100,,Does anyone send their patients videos of home exercises? Looking for a way to do this that is HIPAA compliant
thread,thread_1348295372608358,,2023-11-03T02:16:33Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1348295372608358/,100,,"I had someone want to pay for wellness services with a HSA debit card. I told her, um, I don't think you can use that for what you are doing with me. She said she uses it for everything, massages, this/that (other things that I think sound questionable) and she has never had a problem with it. I ..."
thread,thread_1264811114290118,,2023-06-18T22:40:20Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1264811114290118/,100,,I’m reading Profit First and was wondering if anyone Is doing this method? What do you think? What bank do you use? I’m using OZK right now for my biz as it is a bit more local. I’m also at a cross road because some has advised to open a business credit cards to earn points. But how does that wor...
thread,thread_1557666661671227,,2024-09-20T20:31:19Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1557666661671227/,79,review|google review,"What tips do you have for staying positive after you get a string of calls who all immediately ask about insurance then want to check with insurance before booking? I'm doing fine in my biz so I know I shouldn't take it personally, but man I get so tired of having to explain insurance over the ph..."
thread,thread_1546550829449477,,2024-09-05T14:46:07Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1546550829449477/,79,offer|result,"Give me ideas of 15-20 minute treatments to compliment a doctors Botox, skincare party. Thinking about tagging along and offering manual, dry needling, cupping, etc. Heather Cascio Flexer Kim Hazelton Santi Villamil"
thread,thread_998977080873524,,2022-06-29T00:17:01Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/998977080873524/,99,,"Join me as I host special guest, Angie Moody, CEO of Ruby Money. She is going to help you to find the Easy Button on your taxes!! I'm going live using StreamYard! Before leaving a comment, please grant StreamYard permission to see your name at streamyard.com/facebook"
thread,thread_1571995686904991,,2024-10-08T22:40:30Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1571995686904991/,98,,
thread,thread_1386346238803271,,2024-01-05T01:00:14Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1386346238803271/,78,referral|review,"Hi everyone, I'm an OT who is planning on doing cash pay only on the side. Couple questions. -Am I good to call it wellness services and see patients without a referral? -Am I in violation of any laws by doing so? -OT is not direct access but does that matter if I'm not providing OT but am instea..."
thread,thread_1372923573478871,,2023-12-14T15:16:53Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1372923573478871/,98,,"Physical therapists treating Medicare beneficiaries for cash using the “we have no relationship with Medicare” thought process is like saying, “I don’t pay taxes because I have no relationship with the IRS”."
thread,thread_1307030100068219,,2023-08-28T00:46:42Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1307030100068219/,98,,"Do you love treating dancers? Then please help populate my totally free (and ultra-basic) directory of dance health providers! Please go to the website, scroll down, select “I’m a Provider,” and fill out the form. Trying to get this more populated before I make it available to dancers."
thread,thread_1243343943103502,,2023-05-17T12:16:00Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1243343943103502/,98,,"Anyone have ideas of what the left lower leg indentation might be? Looks like atrophy, but not positive. Also not sure what may be causing it."
thread,thread_1369030353868193,,2023-12-08T02:37:11Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1369030353868193/,97,,"Hello! I'd love your input. I launched my practice five months ago, but I'm struggling to gain traction. I've partnered with a marketer who holds an extensive lead list in my local area, boasting 2,000-3,000 potential leads. He sends out emails for me 1-2 times a week, featuring a short video tha..."
thread,thread_1343342316436997,,2023-10-25T18:56:53Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1343342316436997/,97,,"A client just told me he hired a companion to help him with taking him to the appointments, barber, help with food shopping/dog walking and being there with what ever he needed at $75/hour. And then he told me to increase my rate. Don’t second guess knowing our worth and rates."
thread,thread_1179690072802223,,2023-02-11T02:45:03Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1179690072802223/,97,,"🗣️A MESSAGE‼️ A violinist played for 45 minutes in the New York subway. A handful of people stopped, a couple clapped, and the violinist raised about $30 in tips. No one knew this, but the violinist was Joshua Bell, one of the best musicians in the world. In that subway, Joshua played one of the ..."
thread,thread_1167158364055394,,2023-01-25T20:11:57Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1167158364055394/,87,referral,"I’m curious what your thoughts would be if you learned of a chiropractor in your area basically performing physical therapy in their clinic. Today I learned of a relatively new chiropractic clinic near me who advertises their services as “chiropractic adjustments, dry needling, functional rehabil..."
thread,thread_1161196821318215,,2023-01-17T13:03:52Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1161196821318215/,87,promo,"We are looking to add another GeriHab Brick and Mortar Location. We currently have a Jackson Brick and Mortar location, mobile visits all over Northwest TN and Nashville and Knoxville. For those that have Multiple Site Clinics. Do you just have one website and one FB page or multiple FB pages for..."
thread,thread_1128002654637632,,2022-12-08T15:05:02Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1128002654637632/,97,,How many of you went all in when you started a business ? How many kept part time jobs ?
thread,thread_976205493150683,,2022-05-27T17:11:38Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/976205493150683/,97,,“I GOT MY FIRST CLIENT!! …… but it was a friend”
thread,thread_1756471935124031,,2025-06-03T14:38:28Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1756471935124031/,96,,What’s the best thing you’ve done to get more patients?
thread,thread_1385073722263856,,2024-01-02T21:30:29Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1385073722263856/,76,referral|offer,It seems like “coaching” is completely unregulated. Why should I continue to fight insurance companies on reimbursement for CPT codes and to network for referrals from MD’s who don’t really value what I do? I’m in one of the 3 states with no direct access for a PT. Why not just become a “coach” a...
thread,thread_1267481500689746,,2023-06-23T13:14:10Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1267481500689746/,96,,"Ahhh!!! I’m signing a lease next week. Official open date is August. PhD, LMT, CSCS The space is big enough for bodywork and low impact and bodyweight movement training!"
thread,thread_1615238462580713,,2024-12-05T17:21:33Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1615238462580713/,86,script,"For those that use Luna to see patients that want to use their Insurance, what is your script when discussing pricing? Initially I imagine you discuss you are OON and your Cash price. If they decide they want to use insurance, then what are you saying to them to put them through the Luna system? ..."
thread,thread_1096323231138908,,2022-10-31T17:49:43Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1096323231138908/,86,result,"Anyone running a cash based clinic for geriatric clients (Medicare beneficiaries), how do you notify your clients with Medicare that you can’t provide PT? Do you charge less for wellness sessions or keep the flat rate? Can this even work? I go back and forth in my head thinking it can and then th..."
thread,thread_1680576959380196,,2025-03-03T23:46:59Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1680576959380196/,95,,Hey All! Just received this email from my IT department 20 minutes ago. I guess it’s time to say R.I.P. to Hep2Go for good now!
thread,thread_1531740137597213,,2024-08-15T11:44:48Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1531740137597213/,95,,Seems like mobile PT is safe from this UHC auth
thread,thread_1493735568064337,,2024-06-19T11:48:59Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1493735568064337/,95,,"Have a post op ACL patient I’ve been seeing. He’s about to be 5 weeks out. In my mind he’s doing great. Were able to do blazepods for balance and hip strengthening. We do BFR for short arc quads, straight leg raise, and hip abduction in supine. He definitely does a lot of exercises at home so I’m..."
thread,thread_1363017777802784,,2023-11-28T00:36:07Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1363017777802784/,95,,Is it illegal to treat Medicare patients on an out of pocket bash based basis for physical therapy? Background: have started a mobile cash based practice and initially had the target of under 65. I’ve had a physician want to send his folks to me- but most of his people are Medicare. I was under t...
thread,thread_1233568637414366,,2023-05-02T16:55:55Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1233568637414366/,85,offer,"Next week I start one day a week working on my own practice! I have a space, an LLC, a name, a treatment table, and a disdain for insurance billing. I have never done it on my own, but know I don't really want to. - I will likely have to contract with Medicare because my ideal population is Geria..."
thread,thread_1194402404664323,,2023-03-02T19:05:09Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1194402404664323/,95,,Any good PT podcasts (beside UC of course) that you enjoy and have made you a better clinician? I do a lot of driving with my job as a DOR and I’m sick of sport podcasts lol.
thread,thread_1795561754548382,,2025-07-21T17:11:11Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1795561754548382/,64,referral|offer|result,"Hi everyone, I could really use some advice and perspective from this amazing group. I’ve been feeling a bit stuck lately—my schedule recently went from fully booked to a little quiet, and it’s starting to impact my mindset. Some of the change is positive—several patients progressed faster than e..."
thread,thread_1722908421813716,,2025-04-21T13:06:53Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1722908421813716/,94,,🤣
thread,thread_1623154298455796,,2024-12-16T20:45:12Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1623154298455796/,84,offer,"I despise marketing emails. I hate getting them... they immediately get trashed. But ""everyone"" says to build your email list and send out the emails routinely. I read in a book recently that you should expect about a 1% conversion on emails if you're making an offer. So, despite hating the very ..."
thread,thread_1512086809562546,,2024-07-16T17:39:55Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1512086809562546/,94,,"Since I've gone mobile I've been having the same recurring problem, and it's making me want to tear my hear out! I was hoping you all could share with me if you've found a useful solution... Why does no one know their wifi passoword? Young people and old people alike do not know their password. T..."
thread,thread_1327003771404185,,2023-09-29T15:48:20Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1327003771404185/,94,,Anyone out there with lots of experience with proximal fibula/tibial issues? No known trauma January lateral menisectomy 6’6 ..175. …16 yo Swelling localized and anterior slightly medial to medial aspect of fibular head Increase swelling with basketball Continuos pain No improvement in this area ...
thread,thread_970320587072507,,2022-05-19T09:52:59Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/970320587072507/,74,offer|result,For those who have started their own mobile and/or cash based business. Do you feel that there is a need for years of experience before doing so or is it more about just doing it? Sometimes I feel that if I am going to charge cash rates that I need to have a couple of extra skills like dry needli...
thread,thread_1763943757710182,,2025-06-13T01:05:11Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1763943757710182/,63,cta|referral|offer,"I just had somebody apply for a position and stated that she eventually wants to pursue her own practice that she previously started but isn’t in a position to grow it right now. She’s great, interested and aligns with my company’s mission but my worry is that she would build a caseload under my ..."
thread,thread_1563283157776244,,2024-09-27T21:09:31Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1563283157776244/,93,,Prayers for all impacted by the Hurricane 🙏🙏🙏
thread,thread_1293378838100012,,2023-08-04T17:47:40Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1293378838100012/,63,offer|discount|promo,And … we are up and running 🔥🔥🔥
